filename,ASM,Contrast,Correlation,Homogeneity,Dissimilarity,Entropy,MaxProbability,Variance,SumVariance,SumEntropy,DifferenceVariance,DifferenceEntropy,IMCorr1,IMCorr2
15.jpg,0.00928349757723988,5.541631491849648,0.9750793928116778,0.4968813916556758,1.5756969149842697,5.38156272464531,0.02942892864432975,111.14668416899201,439.04510518411837,4.0502472333764485,3.028480344013847,1.6602514888017543,-0.41162639641994564,0.9683232130207562
15_aug1.jpg,0.010414040907475887,4.174355774225912,0.9821414277687976,0.5231776548399847,1.3851745537697093,5.263360346790586,0.036427698994321245,116.8417842397174,463.19278118464376,4.082647675403987,2.207260884656783,1.5446268229459845,-0.4573650047560941,0.9769138628308687
15_aug2.jpg,0.009108377353544972,5.296116995797748,0.9758534347981005,0.48945128437741703,1.5659007335638402,5.370696831799442,0.029359888679020327,109.62947949692136,433.22180099188773,4.053257952195619,2.8117039187844677,1.6395615672767079,-0.4145676723769154,0.9688675848769452
16.jpg,0.012482708495370975,2.1956407612798086,0.9856234930026719,0.6333684916686954,0.904688146936852,4.908892066882881,0.04127396676842287,76.42295852700688,303.49619334674776,4.0110184103583215,1.369184027180867,1.2079131298582213,-0.5260801492587939,0.9846379148300595
16_aug1.jpg,0.018551251810393226,3.4043543939342475,0.9821784360033836,0.7134606759664062,0.7381880974426905,4.608411909116382,0.06628548660059631,95.57743792725783,328.6215922596166,3.827255293888211,2.8500243607975158,1.0667088879026205,-0.6016968714450808,0.9902837601333232
16_aug2.jpg,0.008273827144494773,13.25642465423431,0.9271583102371019,0.5473480683985922,1.8603986956034957,5.395957291827887,0.028678369530167613,91.02340771597915,324.2350356526195,4.039885468907657,9.792951895420815,1.6376364934077978,-0.42360013965063403,0.9720459221445628
17.jpg,0.006256752840247977,4.118151396009298,0.9888606355190928,0.469736538276919,1.5030447074777336,5.582345597477973,0.02143315686990386,185.05091198791686,736.0854965556582,4.239187622218168,1.8189218549975203,1.560199300496415,-0.43848525948251704,0.9773900165695737
17_aug1.jpg,0.007618037094264981,3.880192039959228,0.9906049252951179,0.5426138876872911,1.2086761262075079,5.380723608057702,0.025429723107931353,206.64322440363478,810.3852400173059,4.247500482973525,2.388950449539612,1.3801881903652216,-0.5064438281491269,0.9865197589990268
17_aug2.jpg,0.007955687456935832,2.703706679965565,0.9927824944730618,0.5299628934839683,1.2127173901735533,5.3599170222701735,0.028203454289154807,187.4707754167377,747.179394986985,4.2278469066273265,1.2013892025570423,1.387907878967374,-0.4924825144382275,0.9843333216032853
18.jpg,0.008018568041711594,2.825559860564539,0.9945268417418353,0.5762522920429864,1.137637887174289,5.464141104474461,0.03969816100185018,258.2743740346806,1030.271936278158,4.41519373614093,1.51192645768122,1.416424101905017,-0.5421957123146747,0.9911883625187077
18_aug1.jpg,0.01193638344092004,2.0521743565602346,0.9955959309462218,0.6560423349942293,0.8685135950475994,5.091564583450354,0.039569552772519986,233.17650315202167,929.1579893064543,4.278678978108271,1.2766366842053185,1.238081200415866,-0.597062131775527,0.9931933526624286
18_aug2.jpg,0.008112796692044396,3.047250787813299,0.993254897332845,0.5619705768227283,1.1936601810775311,5.452587362975959,0.03689716962551573,225.99301120557465,900.9247940344854,4.353555724059312,1.6062581911030984,1.451011338449693,-0.5208080699731178,0.9890133437691734
19.jpg,0.007924717444649081,4.509286084474866,0.964619553234227,0.5363833294595232,1.321182613553027,5.28464183104767,0.027107841626197622,63.733179938721946,250.42343367041295,4.072857014419915,2.7386295307641086,1.4959320871759278,-0.4434735693875465,0.9745036137516241
19_aug1.jpg,0.013301636178334441,9.950764310389639,0.9620401189417507,0.5258396315978772,1.6182252049603894,5.389203861494679,0.09465894176791895,131.1611706225337,266.6919712216807,3.816322816439906,7.314734110021919,1.665771313464204,-0.4333699232953174,0.9740891041960088
19_aug2.jpg,0.014993146975643187,8.81218097767613,0.9634541540211526,0.5752754696416131,1.3530386134494972,5.1596157569392656,0.09594575587589706,120.70008636979314,240.83326516254002,3.788410882986416,6.954392340706979,1.496607788691701,-0.48397904181397083,0.9808966023066917
20.jpg,0.00807862193847581,4.1103490600712815,0.9624008358494381,0.5052461989035469,1.4190664440911713,5.269784270256887,0.026998805945567587,54.66206103708811,214.53789508828118,3.9766587449466897,2.078805722041783,1.5585747463224253,-0.4028714587984383,0.9637987580014209
20_aug1.jpg,0.006097636321921171,22.112114690880926,0.9059544491851861,0.45472371190557737,2.5931856353236213,5.786202787931689,0.02670575076863724,117.57817949958906,296.5581774857623,4.04074933835304,15.377594720114768,2.0193330153575992,-0.34929004903379585,0.9555584447712349
